# Indice, Tempo(s), Drift_abs(m), Drift_norm(mm/m), Disp_TOP(m), Disp_BASE(m), Allarme
37361, 186.800003, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37362, 186.804993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37363, 186.809998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37364, 186.815002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37365, 186.819992, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37366, 186.824997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37367, 186.830002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37368, 186.834991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37369, 186.839996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37370, 186.845001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37371, 186.849991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37372, 186.854996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37373, 186.860001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37374, 186.864990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37375, 186.869995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37376, 186.875000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37377, 186.879990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37378, 186.884995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37379, 186.889999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37380, 186.894989, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37381, 186.899994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37382, 186.904999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37383, 186.909988, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37384, 186.914993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37385, 186.919998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37386, 186.925003, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37387, 186.929993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37388, 186.934998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37389, 186.940002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37390, 186.944992, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37391, 186.949997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37392, 186.955002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37393, 186.959991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37394, 186.964996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37395, 186.970001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37396, 186.974991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37397, 186.979996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37398, 186.985001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37399, 186.989990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37400, 186.994995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37401, 187.000000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37402, 187.004990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37403, 187.009995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37404, 187.014999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37405, 187.019989, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37406, 187.024994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37407, 187.029999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37408, 187.034988, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37409, 187.039993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37410, 187.044998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37411, 187.050003, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37412, 187.054993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37413, 187.059998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37414, 187.065002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37415, 187.069992, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37416, 187.074997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37417, 187.080002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37418, 187.084991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37419, 187.089996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37420, 187.095001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37421, 187.099991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37422, 187.104996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37423, 187.110001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37424, 187.114990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37425, 187.119995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37426, 187.125000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37427, 187.129990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37428, 187.134995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37429, 187.139999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37430, 187.144989, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37431, 187.149994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37432, 187.154999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37433, 187.159988, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37434, 187.164993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37435, 187.169998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37436, 187.175003, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37437, 187.179993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37438, 187.184998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37439, 187.190002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37440, 187.194992, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37441, 187.199997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37442, 187.205002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37443, 187.209991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37444, 187.214996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37445, 187.220001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37446, 187.224991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37447, 187.229996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37448, 187.235001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37449, 187.239990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37450, 187.244995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37451, 187.250000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37452, 187.254990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37453, 187.259995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37454, 187.264999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37455, 187.269989, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37456, 187.274994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37457, 187.279999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37458, 187.284988, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37459, 187.289993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37460, 187.294998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37461, 187.300003, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37462, 187.304993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37463, 187.309998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37464, 187.315002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37465, 187.319992, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37466, 187.324997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37467, 187.330002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37468, 187.334991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37469, 187.339996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37470, 187.345001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37471, 187.349991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37472, 187.354996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37473, 187.360001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37474, 187.364990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37475, 187.369995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37476, 187.375000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37477, 187.379990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37478, 187.384995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37479, 187.389999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37480, 187.394989, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37481, 187.399994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37482, 187.404999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37483, 187.409988, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37484, 187.414993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37485, 187.419998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37486, 187.425003, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37487, 187.429993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37488, 187.434998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37489, 187.440002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37490, 187.444992, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37491, 187.449997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37492, 187.455002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37493, 187.459991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37494, 187.464996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37495, 187.470001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37496, 187.474991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37497, 187.479996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37498, 187.485001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37499, 187.489990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37500, 187.494995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37501, 187.500000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37502, 187.504990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37503, 187.509995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37504, 187.514999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37505, 187.519989, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37506, 187.524994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37507, 187.529999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37508, 187.534988, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37509, 187.539993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37510, 187.544998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37511, 187.550003, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37512, 187.554993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37513, 187.559998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37514, 187.565002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37515, 187.569992, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37516, 187.574997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37517, 187.580002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37518, 187.584991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37519, 187.589996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37520, 187.595001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37521, 187.599991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37522, 187.604996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37523, 187.610001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37524, 187.614990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37525, 187.619995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37526, 187.625000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37527, 187.629990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37528, 187.634995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37529, 187.639999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37530, 187.644989, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37531, 187.649994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37532, 187.654999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37533, 187.659988, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37534, 187.664993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37535, 187.669998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37536, 187.675003, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37537, 187.679993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37538, 187.684998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37539, 187.690002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37540, 187.694992, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37541, 187.699997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37542, 187.705002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37543, 187.709991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37544, 187.714996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37545, 187.720001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37546, 187.724991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37547, 187.729996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37548, 187.735001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37549, 187.739990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37550, 187.744995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37551, 187.750000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37552, 187.754990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37553, 187.759995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37554, 187.764999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37555, 187.769989, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37556, 187.774994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37557, 187.779999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37558, 187.784988, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37559, 187.789993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37560, 187.794998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37561, 187.800003, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37562, 187.804993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37563, 187.809998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37564, 187.815002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37565, 187.819992, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37566, 187.824997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37567, 187.830002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37568, 187.834991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37569, 187.839996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37570, 187.845001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37571, 187.849991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37572, 187.854996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37573, 187.860001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37574, 187.864990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37575, 187.869995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37576, 187.875000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37577, 187.879990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37578, 187.884995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37579, 187.889999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37580, 187.894989, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37581, 187.899994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37582, 187.904999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37583, 187.909988, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37584, 187.914993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37585, 187.919998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37586, 187.925003, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37587, 187.929993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37588, 187.934998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37589, 187.940002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37590, 187.944992, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37591, 187.949997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37592, 187.955002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37593, 187.959991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37594, 187.964996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37595, 187.970001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37596, 187.974991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37597, 187.979996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37598, 187.985001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37599, 187.989990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37600, 187.994995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37601, 188.000000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37602, 188.004990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37603, 188.009995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37604, 188.014999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37605, 188.019989, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37606, 188.024994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37607, 188.029999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37608, 188.034988, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37609, 188.039993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37610, 188.044998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37611, 188.050003, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37612, 188.054993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37613, 188.059998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37614, 188.065002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37615, 188.069992, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37616, 188.074997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37617, 188.080002, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37618, 188.084991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37619, 188.089996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37620, 188.095001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37621, 188.099991, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37622, 188.104996, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37623, 188.110001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37624, 188.114990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37625, 188.119995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37626, 188.125000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37627, 188.129990, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37628, 188.134995, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37629, 188.139999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37630, 188.144989, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37631, 188.149994, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37632, 188.154999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37633, 188.159988, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
37634, 188.164993, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
